Titulo,Link,Precio,Estado,Puntuación,Ubicación,Comentarios
Waflera Imaco 4 Piezas Wm4150 - Blanco Nuevo Con Garantia,https://articulo.mercadolibre.com.pe/MPE-447834596-waflera-imaco-4-piezas-wm4150-blanco-nuevo-con-garantia-_JM,179.0,Nuevo,,"Santa Anita, Lima Metropolitana",{}
Karcher Limpiadora De Vapor Industrial Sg 4/4 2300w,https://articulo.mercadolibre.com.pe/MPE-447741606-karcher-limpiadora-de-vapor-industrial-sg-44-2300w-_JM,7639.0,Nuevo,,¡Es uno de los mejores del sitio!,{}
Combo Daewoo Licuadora 500w 1.5l + Olla Arrocera Inox 1.8l,https://articulo.mercadolibre.com.pe/MPE-606394970-combo-daewoo-licuadora-500w-15l-olla-arrocera-inox-18l-_JM,279.9,Nuevo,,¡Es uno de los mejores del sitio!,{}
Pie Prensatela De Recta Industrial Con Guia Movil Sp18 -3/16,https://articulo.mercadolibre.com.pe/MPE-444369621-pie-prensatela-de-recta-industrial-con-guia-movil-sp18-316-_JM,19.55,Nuevo,,"Lima, Lima Metropolitana",{}
Batidora Electrica De Pedestal Y De Mano 2.5l Para Tu Cocina,https://articulo.mercadolibre.com.pe/MPE-439863842-batidora-electrica-de-pedestal-y-de-mano-25l-para-tu-cocina-_JM,219.9,Nuevo,,"Santiago De Surco, Lima Metropolitana","{'0': 'De cuantos watts es  ?', '1': 'Me interesa deje su numero por favor', '2': 'Cuál es la capacidad del motor?', '3': 'Buenas noches, aún en stock?', '4': 'Buenas tardes me lo.puede enviar  ka estscion santa rosa  del tren. Gracias.'}"
Muñeca Barbie Chef De Pasteles Set Juego Cocina Y Accesorios,https://articulo.mercadolibre.com.pe/MPE-442237636-muneca-barbie-chef-de-pasteles-set-juego-cocina-y-accesorios-_JM,169.0,Nuevo,,"Santiago De Surco, Lima","{'0': 'BUENAS NOCHES, SIGUE DISPONIBLE Y COMO HARIA PARA SU ENVIO A ILO - MOQUEGUA', '1': 'cuanto me cuesta el delivery a smp?'}"
Sartén Eléctrico Imaco 40cm Ipes 888 Excelentes Condiciones!,https://articulo.mercadolibre.com.pe/MPE-442398565-sarten-electrico-imaco-40cm-ipes-888-excelentes-condiciones-_JM,80.0,Usado,,"Breña, Lima Metropolitana","{'0': 'Realiza envío al distrito de chosica?', '1': 'San miguel', '2': '# haces delivery#', '3': '65?'}"
Licuadora Portátil Recargable Usb - Celeste,https://articulo.mercadolibre.com.pe/MPE-438683320-licuadora-portatil-recargable-usb-celeste-_JM,29.9,Nuevo,,"San Juan De Lurigancho, Lima Metropolitana","{'0': 'Lo podrían entregar hoy en surco?', '1': 'Hola! Podrisn entegarlo hoy? En que distrito esta su tienda?'}"
"Gm Balanza Electronica 0.01g/200g Digital  Para Joyas,oro,",https://articulo.mercadolibre.com.pe/MPE-432999718-gm-balanza-electronica-001g200g-digital-para-joyasoro-_JM,28.5,Nuevo,,"Lima, Lima Metropolitana","{'0': 'Hola necesito 5 para san miguel', '1': 'Buenas tardes cuanto está el envío hasta cajamarca chota chota y en q tiempo llega', '2': 'Hola. Cual es la dirección de su local Jesus María?', '3': 'Hola, alguna tienda para comprar en directo la balanza de alta precisiòn 0.01g/200g mini Digital escala profesional', '4': 'Cuanto cuesta el envio a san miguel'}"
Aspiradora Inalambrica Sin Bateria 12v Cl106fdz Makita,https://articulo.mercadolibre.com.pe/MPE-439539856-aspiradora-inalambrica-sin-bateria-12v-cl106fdz-makita-_JM,209.9,Nuevo,,¡Es uno de los mejores del sitio!,"{'0': 'Buenas con cargador y batería cuánto costaría?', '1': 'VENDES LA BATERIA Y CARGADOR? CUANTO CUESTA?', '2': 'Pregunte por el precio de su batería', '3': 'Cuanto cuesta la bateria?', '4': 'Ok , gracias', '5': 'Hola, y cuánto cuesta la batería y el cargador ?????', '6': 'Buenas hay stock del producto.', '7': 'Buenos días, la necesito para hoy, tienen stock para entrega inmediata? Gracias.', '8': 'Cuanto costaría con batería y cargador? Y el.envio a Sagitario surco?', '9': 'hola q tal sera posible mañana la entrega'}"
Termo Hervidor Facusa Original De 1.8litros,https://articulo.mercadolibre.com.pe/MPE-434060796-termo-hervidor-facusa-original-de-18litros-_JM,145.0,Nuevo,,"Santa Anita, Lima Metropolitana","{'0': 'Hola es termo también? Es decir hermético', '1': '¿este producto mantiene la temperatura del agua una vez desconectado? gracias por la respuesta.', '2': 'Quiero 01 color blanco y negro, el pago es con tarjeta o contraentrega? Para lince.', '3': 'Lo quiero para hoy , pago contra entrega , estoy por Surco Puente Prosegur. Puede ser?', '4': 'Hola, ¿La tapa y el interior del termo hervidor es sin plástico alguno? Digo, tapa de acero y todo el interior de acero, sin plástico. Gracias por responder.', '5': 'Cuanto tiempo mantiene caliente el agua?', '6': 'Deseo 12 unidades el precio es el mismo', '7': 'Buenas tienes tienda física', '8': 'Buenas tarde tiene en stock? Es el envio gratis a provincia?', '9': 'Hola, tiene stock para enviar a recoger, en qué distrito se encuentra?'}"
 Batidora Planetaria Pedestal Imaco 800 Watts Sm800p - Rojo ,https://articulo.mercadolibre.com.pe/MPE-438587330-batidora-planetaria-pedestal-imaco-800-watts-sm800p-rojo-_JM,449.0,Nuevo,,"Santa Anita, Lima Metropolitana","{'0': 'de cuántos kilos es esta batidora ?', '1': 'Buenos días estoy en el almacén y no hay nadie quien me pueda dar información', '2': 'Okey gracias el sábado me estaré acercando', '3': 'Horario de atención por favor', '4': 'Ahí mismo puedo pagar', '5': 'Buenas noches que día puedo ir a', '6': 'Recoger el producto', '7': 'Puedo ir a recogerlo personalmente', '8': 'Waooo muy caro su envío', '9': 'Buenas noches cuanto es el delivery hasta villa maria del triunfo.'}"
Licuadora Clasica 250-22 Oster 2 Velocidades,https://articulo.mercadolibre.com.pe/MPE-438668273-licuadora-clasica-250-22-oster-2-velocidades-_JM,369.0,Nuevo,,"La Victoria, Lima Metropolitana",{}
Plancha Oster 4801t Color Turqueza,https://articulo.mercadolibre.com.pe/MPE-428544413-plancha-oster-4801t-color-turqueza-_JM,99.0,Nuevo,,"Callao, Lima Metropolitana","{'0': 'Llega mañana', '1': 'Envío a provincia', '2': 'Envio a cañete?', '3': 'Y costo?', '4': 'Numero de telefono para conversar'}"
Batidora De Mano Oster Con 6 Velocidades Fpsthm3532,https://articulo.mercadolibre.com.pe/MPE-604887257-batidora-de-mano-oster-con-6-velocidades-fpsthm3532-_JM,129.0,Nuevo,,"La Victoria, Lima Metropolitana",{}
Lavaplatos Bosch Sms46ki03e,https://articulo.mercadolibre.com.pe/MPE-441548309-lavaplatos-bosch-sms46ki03e-_JM,2200.0,Nuevo,,"Lima, Lima Metropolitana","{'0': 'SIGUE DISPONIBLE ? EN QUE DISTRITO SE ENCUENTRA', '1': '¿Sigue en venta? ¿Me lo enviarías a Oxapampa por Olva Courier?', '2': 'Hola, necesita conexion a agua caliente?', '3': 'cual es el precio porque veo que cada dia lo esta aumentando?? cuando le escribi estaba a 1700...', '4': 'Claro.... Mejor lo usan...', '5': 'El precio que paso??', '6': 'Donde se recojeria', '7': 'Hace cuanto que la compro?', '8': 'Último a cuanto', '9': 'Gracias cuando la compro? Y donde seria el recojo?'}"
Licuadora Arezi Abl500s,https://articulo.mercadolibre.com.pe/MPE-442904571-licuadora-arezi-abl500s-_JM,89.0,Nuevo,,,"{'0': 'hola, realiza envios a provincia, si es asi cual seria el costo adicional?', '1': 'Hola podemos quedar en 70 me confirmas'}"
Inyectores-niples Mabe Indurama Coldex Bosh ,https://articulo.mercadolibre.com.pe/MPE-434505794-inyectores-niples-mabe-indurama-coldex-bosh-_JM,10.0,Nuevo,,"San Borja, Lima Metropolitana","{'0': 'Buenos noches bienen el juego de inyectores de la cocina o cada inyector cuesta 10', '1': 'cual es el de copa? mi cocina es Mabe de 4 hornillas modelo CMP6015AG0, deseo inyectores (04) para GLP, numero 80 (son un poco pequeños comparado con otras cocinas), tengo la foto pero no se puede enviar por aqui. Deseo comprarlos y pedir un Rapi para que lo recoja y me lo traiga, pero deseo tener la certeza de que son los que necesito. Me podría confirmas si los tiene y el precio es por los 4 o por cada uno?', '2': 'Buenas tardes tienes inyector numero 80 de Mabe para gas propano (Balon) , que precio tiene y si lu pueden enviar ahora?', '3': 'Hola tengo una cocina Bosch pro549 que deseo cambiar a gas natural , si vendes los Niples? Y también hay que cambiar algo del horno? Y gratinador o eso queda tal cual ?', '4': 'Hola, tengo una cocina Indurama igual a la sexta foto de tu publicación. Quiero mantenimiento total, Niples, quemadores y cambio a gas Natural. podrás realizar todo el trabajo?', '5': 'Necesito inyectores para gas natural para el modelo EME7675CSYX', '6': 'Sirve para cualquier modelo mabe??', '7': 'Quisiera saber si las boquillas que le consulte son para usar con gas natural.', '8': 'tiene inyectores numero 70 de cocina mabe', '9': 'Tendrá para cocina ELECTROLUX'}"
Freidora De Aire Digital Compacta 1.8lt,https://articulo.mercadolibre.com.pe/MPE-601887858-freidora-de-aire-digital-compacta-18lt-_JM,400.0,Nuevo,,"San Martín De Porres, Lima Metropolitana",{}
"Fuente Chocolate De Acero Inoxidable Para El Hogar, 4 Nivele",https://articulo.mercadolibre.com.pe/MPE-607610069-fuente-chocolate-de-acero-inoxidable-para-el-hogar-4-nivele-_JM,250.0,Nuevo,,"San Martín De Porres, Lima Metropolitana",{}
Kit 32 Pie Prensatelas + Adaptador Bajo P/ Maq. Domesticas,https://articulo.mercadolibre.com.pe/MPE-600401176-kit-32-pie-prensatelas-adaptador-bajo-p-maq-domesticas-_JM,149.9,Nuevo,,"Lima, Lima Metropolitana",{}
Aspiradora Xiaomi Mi Robot Vacuum Mop Pro Robótico Negro,https://articulo.mercadolibre.com.pe/MPE-605310065-aspiradora-xiaomi-mi-robot-vacuum-mop-pro-robotico-negro-_JM,1709.0,Nuevo,,"Ate, Lima Metropolitana",{}
Grill Imaco 2 En 1 Ig1016e Extendible,https://articulo.mercadolibre.com.pe/MPE-605212060-grill-imaco-2-en-1-ig1016e-extendible-_JM,349.0,Nuevo,,"La Victoria, Lima Metropolitana",{}
Licuadora Industrial Digital Finezza Fz-887 - 1500 Watts,https://articulo.mercadolibre.com.pe/MPE-606844247-licuadora-industrial-digital-finezza-fz-887-1500-watts-_JM,455.0,Nuevo,,"Santa Anita, Lima Metropolitana",{}
Batidora Moledora Y Licuadora Industrial Motor 800w Finezza,https://articulo.mercadolibre.com.pe/MPE-439440718-batidora-moledora-y-licuadora-industrial-motor-800w-finezza-_JM,699.0,Nuevo,,"Santa Anita, Lima Metropolitana","{'0': 'Cuanto con envío a Huacho?', '1': 'te interesa 620 soles', '2': 'Buenos días, por favor me podría decir si envía a Tumbes y cuanto me cuesta la máquina más el envío, gracias', '3': 'Buenos días, por favor me podría decir si envía a Tumbes y cuanto me cuesta la máquina más el envío, gracias', '4': 'Para chorrillos cuánto demora e envío y costo', '5': 'Hola buenas tardes qué precio está la batidora y si todavía tiene que número tiene para contacarlo', '6': 'Hola buenas tardes qué precio está la batidora y si todavía tiene que número tiene para contacarlo', '7': 'Se puede pagar contraentrega?', '8': 'Sigue disponible ahora mismo??', '9': 'Stock disponible? Cuánto me saldría con delivery a San Isidro xfa?'}"
Balanza Digital Gramera 10kg  1gr Resposteria Cocina Con Luz,https://articulo.mercadolibre.com.pe/MPE-441149192-balanza-digital-gramera-10kg-1gr-resposteria-cocina-con-luz-_JM,14.9,Nuevo,,"San Juan De Lurigancho, Lima Metropolitana","{'0': 'Buenas, me gustaria saber cuanto costaria el envio Surco y si el pago podria ser contraentrega', '1': 'Delivery a miraflores?', '2': 'necesito una donde se retira', '3': 'Costo?', '4': 'Hola... el envío para Arequipa??', '5': 'Envios a provincias', '6': 'Costo de envío a cercado de Lima?', '7': 'Dónde es el recojo del producto?', '8': 'Estoy interesada tienes tienda física', '9': 'Hola que tal, tendrá en stock esa balanza? A cuanto me dejaría si le compro 20 Balanzas? Soy de Lima'}"
Planchas De Mármol Cuarzo Granitos Lima,https://articulo.mercadolibre.com.pe/MPE-425393824-planchas-de-marmol-cuarzo-granitos-lima-_JM,nan,Nuevo,,"Miraflores, Lima Metropolitana","{'0': 'Buenas tardes una de 1.60 por 60 cuánto sería?', '1': 'BUENAS TARDES , DE 1.60 X 60 CÚANTO SALE?', '2': 'Buenas el costo incluye el granito sellado, o el sellado de la piedra tiene un costo adicional? Gracias!', '3': 'precio', '4': 'Hola, tiene cuarzo negro absoluto?', '5': 'Hola cuarzo negro de 15mm', '6': 'Ya no se preocupe .....ya compré las plancha de granito que necesitaba urgente a una empresa que si me brindó la información que requería', '7': 'Plancha entera mi estimado y su dimensión de granito color gris y negro absoluto ..y así como la optimización', '8': 'Buenas precio de la plancha entera granito color gris y negro absoluto', '9': 'Hola cual es el valor de una plancha de granito 150x60 sin instalación solo entrega'}"
Freidora De Aire Oster De 1.5 Lts Ckstaf15b  Negro,https://articulo.mercadolibre.com.pe/MPE-441129599-freidora-de-aire-oster-de-15-lts-ckstaf15b-negro-_JM,249.0,Nuevo,,"Callao, Lima Metropolitana","{'0': 'Buenos días, se encuentra disponible el artículo? Envio hacia La Libertad.', '1': '¿Sirve para deshidratar?', '2': '¿Sirve para deshidratar?', '3': 'Buenas Stock? Se puede freir cualquier cosa o solo papas?', '4': 'Buenos dias, voy a comprarla. Envio a Piura puede ser por pagar en destino o lo aumento a alfuna cuenta?', '5': 'Buenas tienes en stock? Cuanto el delivery a Surco. La encalada con primavera?', '6': 'Tienen stock? Cuánto sería envío a Trujillo?', '7': 'Hay stock disponible todavía, para concretar la compra', '8': 'Hacen envíos a Huaraz? Cuanto sería?', '9': 'Cuántos vatios ? Cuanto es el delivery a la Molina ?'}"
Licuadora Cromada Oster 2 Velocidades 000250,https://articulo.mercadolibre.com.pe/MPE-446430690-licuadora-cromada-oster-2-velocidades-000250-_JM,369.0,Nuevo,,,{}
Vaporizador De Prendas Portátil Ropa Plancha De Vapor Ropa,https://articulo.mercadolibre.com.pe/MPE-445880151-vaporizador-de-prendas-portatil-ropa-plancha-de-vapor-ropa-_JM,58.0,Nuevo,,"Los Olivos, Lima Metropolitana","{'0': 'Envío a pucallpa', '1': 'Hola buenas tardes, tienes stock para entrega inmediata? Estoy en SJL.'}"
Freidora De Aire Digital Oster De 1.8 Lts Ckstaf18d Negro,https://articulo.mercadolibre.com.pe/MPE-606154058-freidora-de-aire-digital-oster-de-18-lts-ckstaf18d-negro-_JM,250.0,Nuevo,,"San Martín De Porres, Lima Metropolitana",{}
Kit De 6 Pie Patitas Para Recta Idustrial,https://articulo.mercadolibre.com.pe/MPE-600411148-kit-de-6-pie-patitas-para-recta-idustrial-_JM,49.89,Nuevo,,"Lima, Lima Metropolitana",{}
Vaso Portátil Tomatodo Oster Blstag9630 De Tritan 600 Ml,https://articulo.mercadolibre.com.pe/MPE-445725633-vaso-portatil-tomatodo-oster-blstag9630-de-tritan-600-ml-_JM,49.0,Nuevo,,"San Juan De Lurigancho, Lima Metropolitana",{'0': 'Hola haces envios a Pisco(Ica)'}
Juego De 42 Piezas Aluminio Kit Gancho Ganchillo Hilo Tejer,https://articulo.mercadolibre.com.pe/MPE-442571325-juego-de-42-piezas-aluminio-kit-gancho-ganchillo-hilo-tejer-_JM,77.9,Nuevo,,"Lima, Lima Metropolitana","{'0': 'Buenas, vienen todos los materiales de la primera foto?', '1': 'Buenas noches, lo tienen en stock para envío inmediato?.', '2': 'Buenas!!! Qué tamaño Son los ganchillos? 2,25 milímetros'}"
Patita Prensatelas Antiadherente De Teflón Maquina De Coser ,https://articulo.mercadolibre.com.pe/MPE-441868638-patita-prensatelas-antiadherente-de-teflon-maquina-de-coser-_JM,15.79,Nuevo,,"Lima, Lima Metropolitana","{'0': 'Buenas tardes tendrás prensatela con rodiilos plasticos', '1': 'Hola necesito pie prensatela para cierre invisible y uno de compensación, ambos para maquina de coser industrial y también un tornillo para aguja y el tornillo para el pie prensatela, tienen?', '2': 'Buenas tardes, esta prensatela de pie de teflón es para maquina singer 4423? Necesito el pie de teflón para coser material sintetico!'}"
Batidora De Mano Y Pedestal Oster 2600,https://articulo.mercadolibre.com.pe/MPE-438660696-batidora-de-mano-y-pedestal-oster-2600-_JM,369.0,Nuevo,,"La Victoria, Lima Metropolitana","{'0': 'Comprando hoy la puedo recoger mañana? Tiene garantia?', '1': 'Hola la compra puede ser contraentrega? Y  en que tiempo lo pueden enviar?'}"
Empaquetadura Para Licuadora Artisan,https://articulo.mercadolibre.com.pe/MPE-440743261-empaquetadura-para-licuadora-artisan-_JM,45.0,Nuevo,,"Lima, Lima Metropolitana","{'0': 'Buenos días , me brindas las dimensiones. Gracias', '1': 'Hola, necesito una de esas empaquetaduras. Puedo recogerla en tienda ? Dónde están ubicados ?', '2': 'En que lugar queda su tienda', '3': 'Lugares de entrega'}"
Aspiradora Inalámbrica Onson Con 20 Kpa Super Succión,https://articulo.mercadolibre.com.pe/MPE-443532458-aspiradora-inalambrica-onson-con-20-kpa-super-succion-_JM,1787.5,Nuevo,,"Lima, Lima Metropolitana",{}
Pedal Universal Para Maquinas De Coser Domésticas Familiares,https://articulo.mercadolibre.com.pe/MPE-442891529-pedal-universal-para-maquinas-de-coser-domesticas-familiares-_JM,250.0,Nuevo,,"Lima, Lima Metropolitana","{'0': 'buenas hacen contraentrega saludos ya que no podré darle comprar por este medio gracias', '1': 'El pedal es compatible con la máquina de coser Janome 415?', '2': 'Estoy buscando un motor de máquina de coser marca National de 85 w - 220 v - 0.4 A tendrás este repuesto', '3': 'Es para una toyama 588 (domestica) es el mismo pedal pero la entradas son juntas redondas la de tu foto principal es cuadrada y está es redonda pero separada', '4': 'Qué tal, tendrás ese pedal con entrada redonda?', '5': 'HOLA NO LO HACE LOS TERMINALES ALA MAQUINA SINGER 655G GRACIAS', '6': 'TIENES REOSTATO PARA SINGER 655G', '7': 'Hola quiero dos para Iquitos, tienes boleta?', '8': 'Hola, le da a Janome 2012?', '9': 'Si. Gracias.'}"
Licuadora Imaco Vaso De Plástico Bl4125,https://articulo.mercadolibre.com.pe/MPE-440518081-licuadora-imaco-vaso-de-plastico-bl4125-_JM,65.0,Nuevo,,"Magdalena Del Mar, Lima Metropolitana","{'0': 'hola haces envió a provincia', '1': 'hola cuentan con el vaso de vidrio en color rojo ? y si haces delivery por modalidad particular para que llegue rápido', '2': 'Quiero para hoy día', '3': 'Haces delivery ?', '4': 'hola aun tienes en stock la licuadora? hay forma de que lo pruebes? como se que esta funcionando es nueva?', '5': 'Saludos el envio es gratis.', '6': 'Si lo buscan en lima me puede vender el vaso solo, en que zona estan ustedes', '7': 'Hola hacen envio a provincia, cañete, me puede vender solo el vaso, gracias , buen precio', '8': 'Si no vendes solo el vaso, qué color de licuadora te queda disponible xfavor?', '9': 'Buenas tardes. Vendes solo el repuesto del vaso plástico de la licuadora modelo BL4125?'}"
Freidora De Aire 4.2litros Imaco Modelo Af5514,https://articulo.mercadolibre.com.pe/MPE-442191732-freidora-de-aire-42litros-imaco-modelo-af5514-_JM,489.0,Nuevo,,"Ate, Lima Metropolitana","{'0': 'No permite terminar la compra, sale que ingrese dirección y pide dirección de Lima de lo contrario no avanza, no hay opción para acordar el envio con el vendedor', '1': 'Saludos, pueden enviar a Huancayo por Shalom?', '2': 'Estimado, ¿Los accesorios para esta freidora son de 7 pulgadas o 8 pulgadas?', '3': 'A la altura de sencico de la av canada tiene algún costo', '4': 'Envío al Callao La Perla , o donde podría recogerlo después de comprar', '5': '¿Si hoy viernes antes del medio día, lo compro me llega mañana sábado? ¿Cuánto adicional por envío por olva?', '6': '¿Por cuál agencia lo mandarías a la ciudad de Tingo María? Aquí en la ciudad hay Olva Courrier Leon de Huánuco Bahía Continental', '7': 'Altura de la estación del tren piramide del sol sjl', '8': 'Delivery para sjl', '9': 'Buenos dias cuenta con el producto donde tienen tienda'}"
